Course Name,Depts,Subject,Course Num,Title,Crs Cred Type ,Crs Min Cred ,Terms Offered
ECON-325W,ECON,ECON,325W,COMP ECONOMIC SYSTEMS,I,1,"22/FA
21/FA
18/FA
18/SP
17/FA
17/SP
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
12/FA
11/FA
11/SP
10/SP
09/FA
08/FA
07/FA
06/FA
03/SP
02/SP
01/FA
00/FA
99/FA
98/FA
96/SP
94/FA
89/SP
88/FA"
ECON-331,ECON,ECON,331,INTERNATIONAL TRADE,I,1,"25/FA
25/SP
24/FA
23/FA
23/SP
22/FA
22/SP
21/FA
20/FA
19/FA
19/SP
18/FA
18/SP
17/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
05/FA
05/SP
04/FA
04/SP
03/SP
02/FA
01/FA
00/FA
99/FA
98/SP
97/SP
96/SP
94/SP
89/SP"
ECON-332,ECON,ECON,332,INTERNATIONAL MACROECONOMICS,I,1,"25/SP
24/SP"
ECON-339,ECON,ECON,339,INTRODUCTION TO BEHAVIORAL ECONOMICS,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
21/SP
20/FA
20/SP
19/SP
18/SP
17/FA
16/FA"
ECON-340,ECON,ECON,340,ECONOMIC DEVELOPMENT,I,1,"25/SP
24/SP
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
10/SP
08/SP
07/SP
06/SP
05/SP
04/FA
04/SP
03/FA
03/SP
02/FA
01/FA
00/FA
99/FA
98/SP
96/FA
95/SP
94/SP
89/SP
88/FA"
ECON-341,ECON,ECON,341,ENERGY ECONOMICS,I,1,"17/SP
16/SP
15/SP"
ECON-342,ECON,ECON,342,URBAN ECONOMICS,I,1,"23/SP
22/SP
20/FA
19/FA"
ECON-346,ECON,ECON,346,MONETARY POLICY,I,1,"13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
06/SP
05/FA
03/SP
02/SP
00/SP
98/SP
96/SP
88/FA"
ECON-350,ECON,ECON,350,ECONOMICS OF POVERTY,I,1,"25/SP
24/SP
21/FA
21/SP
20/FA
20/SP
17/SP
16/SP
15/SP
14/FA
13/FA
12/FA
11/FA
11/SP
10/FA
10/SP
06/SP
05/SP
03/FA
02/FA
02/SP
01/SP
99/SP
97/FA
95/SP
93/SP
89/SP"
ECON-360,ECON,ECON,360,HEALTH ECONOMICS,I,1,"25/FA
25/SP
24/FA
23/FA
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
09/SP
05/FA
04/FA
03/FA
02/FA
02/SP
01/SP"
ECON-364,ECON,ECON,364,FINANCIAL CRISES,I,1,"25/FA
24/FA"
ECON-365W,ECON,ECON,365W,AMERICAN ECON HISTORY,I,1,"23/SP
22/SP
21/SP
20/SP
19/SP
18/FA
17/FA
16/FA
16/SP
15/FA
15/SP
14/SP
13/SP
12/SP
10/FA
10/SP
09/FA
08/SP
07/SP
06/SP
05/SP
04/SP
93/SP
89/SP
88/FA"
ECON-367W,ECON,ECON,367W,GLOBAL ECONOMIC HISTORY,I,1,"25/FA
25/SP
24/FA
24/SP"
ECON-370,ECON,ECON,370,EUROPEAN ECONOMIC HIST.,I,1,
ECON-375W,ECON,ECON,375W,HISTORY ECON THOUGHT,I,1,"25/FA
24/FA
21/FA
20/FA
19/FA
18/FA
15/SP
14/FA
14/SP
13/FA
13/SP
00/SP
99/SP
98/SP
96/FA
95/FA
93/FA
89/SP
88/FA"
ECON-378,ECON,ECON,378,ECONOMICS OF GENDER,I,1,"19/FA
18/FA"
ECON-380,ECON,ECON,380,ENVIRONMENTAL ECONOMICS,I,1,"25/SP
24/SP
23/SP
22/SP
21/FA
21/SP
20/FA
18/FA
17/FA
16/FA
15/FA
15/SP
14/FA
14/SP
10/FA
09/FA
06/FA
05/FA
04/FA
04/SP
03/FA
03/SP
02/SP
01/SP
00/SP
98/FA
96/FA
95/FA
94/FA
94/SP
88/FA"
ECON-390,ECON,ECON,390,ECONOMICS OF LABOR MARKET POLICY,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
18/FA
89/SP
88/FA"
ECON-413,ECON,ECON,413,TOPICS IN MACROECONOMICS,I,1,"23/SP
22/SP"
ECON-414,ECON,ECON,414,TOPICS IN MACROECONOMIC POLICY,I,1,"25/FA
24/FA
23/FA"
ECON-415,ECON,ECON,415,ECONOMICS OF HIGHER EDUCATION,I,1,"22/SP
21/SP
20/SP
18/FA
17/FA
13/SP
12/SP
11/SP"
ECON-417,ECON,ECON,417,TOPICS IN ENVIRONMENTAL ECONOMICS,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
22/FA
21/FA"
ECON-419,ECON,ECON,419,ECONOMICS OF HAPPINESS,I,1,"25/SP
24/SP
23/SP
22/SP"
ECON-420,ECON,ECON,420,ECONOMICS OF EDUCATION,I,1,
ECON-421,ECON,ECON,421,DEVELOPMENT ECONOMICS,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA"
ECON-422,ECON,ECON,422,TOPICS ECON OF GENDER & SEXUAL ORIENTN,I,1,25/SP
ECON-423,ECON,ECON,423,URBAN POVERTY & INEQUALITY,I,1,"25/FA
25/SP
24/FA
24/SP"
ECON-425,ECON,ECON,425,FINANCIAL MARKET THEORY,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
22/FA
21/FA
20/FA
20/SP
19/FA
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
97/FA
96/FA
95/FA
94/FA
93/FA
89/SP
88/FA"
ECON-432,ECON,ECON,432,INTERNATIONAL FINANCE,I,1,"25/FA
24/FA
23/FA
23/SP
22/FA
22/SP
21/SP
20/SP
19/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
03/SP
02/SP
01/SP
00/FA
00/SP"
ECON-433,ECON,ECON,433,INTERNATIONAL ECONOMICS,I,1,"25/FA
24/FA
23/FA
19/SP
18/SP
17/SP
16/SP
15/FA
14/FA"
ECON-435,ECON,ECON,435,INDUSTRIAL ORGANIZATN,I,1,"25/FA
25/SP
24/FA
23/FA
22/SP
21/SU
21/SP
20/SP
19/SP
18/SP
17/FA
16/FA
15/FA
14/FA
14/SP
13/FA
13/SP
12/SP
11/FA
11/SP
10/FA
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
98/FA
98/SP
95/SP
93/SP
89/SP
88/FA"
ECON-436,ECON,ECON,436,TOPICS IN ECON HISTORY & POL ECONOMY,I,1,25/SP
ECON-440,ECON,ECON,440,PUBLIC ECONOMICS,I,1,"15/SP
14/SP
10/SP
08/SP
07/SP
05/SP
04/SP
03/SP
02/SP
99/FA
98/FA
96/FA
89/SP
88/FA"
ECON-445,ECON,ECON,445,ECONOMIC GROWTH,I,1,"11/SP
10/SP
09/FA
08/FA
05/FA
04/FA
03/FA
02/FA
02/SP
01/SP"
ECON-446,ECON,ECON,446,MONETARY POLICY,I,1,"18/FA
17/FA
16/FA
15/FA
14/FA
13/FA"
ECON-451,ECON,ECON,451,BEHAVIORAL ECONOMICS,I,1,"17/SP
16/SP
14/FA
14/SP
13/FA
13/SP
12/SP
11/SP
10/FA
10/SP
09/FA
08/SP"
ECON-453,ECON,ECON,453,ECONOMIC DEVELOPMENT OF LATIN AMERICA,I,1,"18/FA
17/FA
16/FA"
ECON-460,ECON,ECON,460,GAME THEORY & ECON BEHAVIOR,I,1,"25/FA
24/FA
20/FA
19/FA
18/FA
18/SP
17/FA
17/SP
15/FA
14/FA
14/SP
13/FA
13/SP
12/SP
11/SP
10/SP
09/FA
08/FA
08/SP
07/FA
06/FA
06/SP
05/FA
05/SP
04/FA
03/FA
02/FA
01/FA
00/FA"
ECON-463,ECON,ECON,463,ECONOMICS OF HR MANAGEMENT PRACTICES,I,1,"25/FA
25/SP
24/FA
24/SP
23/SP
22/FA
22/SP
21/FA"
ECON-477,ECON,ECON,477,ECON INFORMATION AND UNCERTAINTY,I,1,
ECON-484,ECON,ECON,484,EXPERIMENTAL & BEHAVIORAL ECONOMICS,I,1,"25/SP
24/SP
23/SP
20/FA
19/FA
18/FA
18/SP
17/SP"
ECON-490,ECON,ECON,490,TOPICS IN LABOR ECONOMICS,I,1,"21/FA
20/FA
19/FA
18/FA"
ECON-501,ECON,ECON,501,SENIOR PROJECT IN INTERNATIONAL FINANCE,I,1,"25/FA
24/FA
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/SP
18/SP
17/SP
16/FA
16/SP
15/FA
13/FA
13/SP
12/FA
12/SP
11/FA
10/FA"
ECON-503,ECON,ECON,503,SR PROJECT IN HR MGMT,I,1,"25/FA
25/SP
24/FA
24/SP
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/SP
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
12/FA
12/SP
11/FA
11/SP"
ECON-504,ECON,ECON,504,SR PROJECT IN MACROECONOMICS,I,1,"23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
13/SP
12/FA
12/SP
11/FA
11/SP"
ECON-505,ECON,ECON,505,SR PROJECT IN ECONOMIC DEVELOPMENT,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
17/FA
16/FA
16/SP
15/SP
14/SP
13/SP"
ECON-506,ECON,ECON,506,SENIOR PROJECT IN ECONOMIC GROWTH,I,1,"19/FA
18/FA
17/FA
16/FA
15/FA
15/SP
14/SP
13/FA
12/FA"
ECON-508,ECON,ECON,508,SR PROJECT IN INDUSTRIAL ORGANIZATION,I,1,"25/FA
25/SP
24/FA
23/FA
21/FA
21/SP
20/FA
20/SP
19/FA
18/FA
18/SP
17/FA
17/SP
15/FA
14/FA
13/FA"
ECON-509,ECON,ECON,509,SENIOR PROJECT IN PUBLIC ECONOMICS,I,1,"22/SP
21/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/SP
14/FA
14/SP"
ECON-512,ECON,ECON,512,SENIOR PROJECT ECONOMICS OF HAPPINESS,I,1,"25/SP
24/SP
23/SP
22/SP
20/FA
19/FA
19/SP
18/FA
18/SP"
ECON-513,ECON,ECON,513,SR PROJ POVERTY INEQUALITY & URBAN ISS,I,1,"25/FA
25/SP
24/FA
24/SP
20/FA
19/FA"
ECON-514,ECON,ECON,514,SENIOR PROJECT ENVIRONMENTAL ECONOMICS,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
22/FA
21/FA"
ECON-515,ECON,ECON,515,SR SEM IN BEHAVIORL AND EXPERIMNTL ECON,I,1,"25/SP
24/SP
23/SP"
ECON-516,ECON,ECON,516,SENIOR PROJECT IN MACRO-FINANCE,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
22/FA"
ECON-517,ECON,ECON,517,SENIOR PROJECT INTERNATIONAL ECONOMICS,I,1,"25/FA
24/FA
23/FA"
ECON-518,ECON,ECON,518,SENIOR PROJECT MACROECONOMIC POLICY,I,1,"25/FA
24/FA
23/FA"
ECON-520,ECON,ECON,520,SENIOR PROJECT: ECONOMICS OF EDUCATION,I,1,
ECON-522,ECON,ECON,522,SR PROJ ECON GENDER & SEXUAL ORIENTATIO,I,1,25/SP
ECON-536,ECON,ECON,536,SR PROJECT ECON HISTORY & POL ECONOMY,I,1,25/SP
ECON-560,ECON,ECON,560,RESEARCH SEMINAR,I,1,"25/FA
25/SP
24/FA
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/SP
98/SP
97/SP
96/SP
95/SP
94/SP
93/SP
89/SP"
EDUC-102,EDUC,EDUC,102,ISSUES IN EDUCATION,I,1,"25/FA
24/FA
23/FA
22/FA
22/SP
21/FA
21/SP"
EDUC-124W,EDUC,EDUC,124W,PHILOSOPHY OF EDUCATION,I,1,"25/FA
24/FA
23/FA
22/FA
20/SP"
EDUC-201,EDUC,EDUC,201,METHODS TUTORING ESOL STUDENTS,I,0.25,"21/FA
20/FA
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA"
EDUC-202,EDUC,EDUC,202,METHOD TUTOR ESOL STUDENT II,I,0.25,"23/SP
22/FA
22/SP
21/SP
20/SP
19/SP"
EDUC-203,EDUC,EDUC,203,ETHNOGRAPHY & EDUCATION,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP"
EDUC-207W,EDUC,EDUC,207W,THE UNIVERSITY,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA"
EDUC-210,EDUC,EDUC,210,Curriculum & Pedagogy Decision-Making,I,1,"19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/FA
11/SP
10/FA
10/SP
09/SP"
EDUC-215,EDUC,EDUC,215,ANTHROPOLOGY OF MUSLIM YOUTH,I,1,"21/SP
20/SP"
EDUC-217,EDUC,EDUC,217,SOCIOLOGY OF EDUCATION,I,1,"25/FA
24/FA"
EDUC-218,EDUC,EDUC,218,EDUCATING STUDENTS WITH DISABILITIES,I,1,"25/FA
24/FA
23/FA
22/FA"
EDUC-224,EDUC,EDUC,224,KNOWLEDGE AND EDUCATION,I,1,"25/FA
24/FA
23/FA"
EDUC-225,EDUC,EDUC,225,ONLINE TEACHING & LEARNING:THEORIES MOD,I,1,"21/FA
20/FA"
EDUC-241,EDUC,EDUC,241,"THETR FOR SOCIAL CHANGE, YOUTH & EDUCAT",I,1,"25/SP
24/SP
22/FA
21/FA
19/SP
18/SP"
EDUC-250,EDUC,EDUC,250,TECHNOLOGY IN EDUCATION,I,1,"14/SP
13/SP
12/SP
11/SP
10/FA"
EDUC-261,EDUC,EDUC,261,LOCAL-GLOBAL TUG OF WAR: GLOCALIZATION,I,1,25/SP
EDUC-264W,EDUC,EDUC,264W,ETHNOGRAPHY OF LITERARCY & VISUAL LANG,I,1,"23/SP
22/SP"
EDUC-270,EDUC,EDUC,270,FOUNDATIONS OF QUANTITATIVE TUTORING,I,0.5,"21/SP
20/FA
20/SP"
EDUC-301,EDUC,EDUC,301,SEMINAR TEACHING ENGLISH TO ESOL,I,1,"20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP"
EDUC-309,EDUC,EDUC,309,EDUCATION & RACIALIZATION GLOBAL CONTEX,I,1,"25/SP
23/SP
22/SP
21/SP"
EDUC-318W,EDUC,EDUC,318W,ANTHROPOLOGY OF EDUCATION,I,1,"25/FA
25/SP
24/FA
24/SP
23/SP"
EDUC-329,EDUC,EDUC,329,GLOBALIZATION AND EDUCATION,I,1,"25/FA
24/FA
22/SP
21/SP
20/SP"
EDUC-335,EDUC,EDUC,335,EDUCATIONAL LEADERSHIP,I,1,"25/SP
24/SP
22/SP
21/SP
20/FA
19/FA
19/SP
18/SP
17/SP"
EDUC-336,EDUC,EDUC,336,EDUCATION PRACTICUM,I,1,"25/SP
24/SP"
EDUC-339,EDUC,EDUC,339,BROWN VS WHAT: RACE & EDUCATION IN US,I,1,"21/SP
20/SP"
EDUC-345,EDUC,EDUC,345,READING SEMINAR ON EDUCATION POLICY,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP"
EDUC-379,EDUC,EDUC,379,LIFESPAN DEVELOPMENT,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP"
EDUC-395N,EDUC,EDUC,395N,CLINICAL TEACHING INTENSIVE SPECIAL NEE,I,2,"25/SP
24/SP
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
03/SP
02/FA
02/SP
01/FA
01/SP
00/FA
00/SP
99/FA"
ENVST-110,ENVST,ENVST,110,INTRO TO ENVIRONMENTAL STUDIES,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA"
ENVST-151W,ENVST,ENVST,151W,A GLOBAL HISTORY OF OIL,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA"
ENVST-153,ENVST,ENVST,153,ENVIRONMENTAL WISDOM,I,1,"25/FA
24/FA"
ENVST-155W,ENVST,ENVST,155W,RELIGION IN THE WILD,I,1,"19/FA
14/FA
13/FA"
ENVST-160W,ENVST,ENVST,160W,CARBON FOOTPRINTS & SUSTAINABILITY,I,1,"21/SP
20/SP
19/SP"
ENVST-203,ENVST,ENVST,203,PUTTING DOWN ROOTS:ENVIR APPR CLASC ANT,I,1,"22/SP
21/SP"
ENVST-204,ENVST,ENVST,204,ENVIRONMENTAL SOCIAL MOVEMENTS,I,1,"25/SP
24/SP
23/SP"
ENVST-206,ENVST,ENVST,206,INTRODUCTION TO ENVIRONMENTAL DATA,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
22/FA
21/FA
20/FA"
ENVST-212,ENVST,ENVST,212,CLIMATE CHANGE,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/SP
16/SP
15/SP
14/SP"
ENVST-218,ENVST,ENVST,218,RESILIENCE & COLLAPSE ARCH PERS PPL/ENV,I,1,"25/SP
24/SP
23/SP
22/SP
20/FA
19/FA
18/FA
17/FA"
ENVST-220,ENVST,ENVST,220,CULTURAL & NATURAL HIST ADIRONDACK PARK,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
17/FA
17/SP
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
10/SP
09/FA"
ENVST-220W,ENVST,ENVST,220W,CULTURAL & NATURAL HIST ADIRONDACK PARK,I,1,"20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
11/SP
10/SP"
ENVST-221,ENVST,ENVST,221,ENVIRONMENT AND THE CITY,I,1,"25/FA
24/FA"
ENVST-222,ENVST,ENVST,222,ENVIRONMENTAL SPATIAL ANALYSIS,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP"
ENVST-224,ENVST,ENVST,224,ENVIRONMENTAL FUTURES,I,1,"22/FA
21/FA
21/SP
20/SP"
ENVST-226,ENVST,ENVST,226,MATLAB FOR EARTH & ENVIRONMENTAL ST,I,1,"20/SP
19/SP"
ENVST-234,ENVST,ENVST,234,ENVIRONMENTAL JUSTICE,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA"
ENVST-235,ENVST,ENVST,235,GLOBALIZATION & AGRICULTURE,I,1,"21/FA
20/FA
19/FA"
ENVST-236,ENVST,ENVST,236,CULTURE & POLITICS OF FOOD,I,1,"19/FA
18/FA
18/SP
17/FA
17/SP
16/FA"
ENVST-237,ENVST,ENVST,237,INTRO SCIENCE OF FOOD,I,1,"22/FA
21/FA
21/SP
20/FA
20/SP
19/SP
18/SP
17/SP
16/SP"
ENVST-239,ENVST,ENVST,239,REGENERATIVE AGRICULTURE,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA"
ENVST-250,ENVST,ENVST,250,INTERPRETING AMER ENVIRONMENT,I,1,"19/FA
18/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
13/FA
13/SP
12/SP
11/FA
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
06/FA"
ENVST-255W,ENVST,ENVST,255W,GENDER & ENVIRONMENT,I,1,"19/SP
18/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/FA
09/FA
08/FA"
ENVST-258,ENVST,ENVST,258,ENVIRONMENTAL HISTORY MID EAST N AFRICA,I,1,"25/FA
24/FA
23/FA"
ENVST-263,ENVST,ENVST,263,POLTICAL ECOLOGY OF TOURISM,I,1,"19/SP
18/SP"
ENVST-265,ENVST,ENVST,265,INDIGENOUS NORTH AMERICAN LITERATURE,I,1,"25/FA
24/FA
23/FA"
ENVST-266,ENVST,ENVST,266,GLOBAL ENVIRONMENTAL HISTORY,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA"
ENVST-269,ENVST,ENVST,269,CLIMATE FICTION AND FILM,I,1,"25/FA
25/SP
24/FA
24/SP"
ENVST-279,ENVST,ENVST,279,ENVIRONMENTAL HISTORY IN MODERN AFRICA,I,1,"25/FA
24/FA"
ENVST-285,ENVST,ENVST,285,INTRODUCTION TO ENVIRONMENTAL POLITICS,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/FA
17/SP"
ENVST-287,ENVST,ENVST,287,POLITICAL THEORY AND THE ENVIRONMENT,I,1,"25/SP
24/SP
23/SP
21/FA
20/FA
20/SP
19/SP
17/FA
16/FA"
ENVST-290,ENVST,ENVST,290,NATURE & TECHNOLOGY,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP"
ENVST-291,ENVST,ENVST,291,ENVIRONMENTAL STUDIES RESEARCH,I,0.25,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA"
ENVST-302,ENVST,ENVST,302,Architecture & the Environment,I,1,"25/FA
24/FA
23/FA
22/FA
22/SP
21/FA
21/SP
20/SP"
ENVST-305,ENVST,ENVST,305,SEMINAR ON CLIMATE RISK & RESILIENCE,I,1,"21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA"
ENVST-310,ENVST,ENVST,310,SEMINAR: INDIGENOUS ECOLOGIES,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP"
ENVST-313W,ENVST,ENVST,313W,AGRICULTURE & EMPIRE IN GLOBAL SOUTH,I,1,"25/FA
24/FA
23/FA"
ENVST-315,ENVST,ENVST,315,EXAMINING RURALITY,I,1,"22/SP
21/SP"
ENVST-317,ENVST,ENVST,317,GLOBAL WILDLIFE TRADE,I,1,"25/SP
24/SP"
ENVST-318,ENVST,ENVST,318,"ENVIR, NATURAL RESOURCES AND CONFLICT",I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA"
ENVST-320W,ENVST,ENVST,320W,RENEWABLE ENERGY SYSTEMS,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA"
ENVST-323W,ENVST,ENVST,323W,QUEER FEMINIST CLIMATE JUSTICE,I,1,"25/FA
24/FA
23/FA
22/FA"
ENVST-325,ENVST,ENVST,325,ENVIRONMENTAL DATA SCIENCE,I,1,"25/FA
24/FA
23/SP
22/SP"
ENVST-332W,ENVST,ENVST,332W,FOUNDATIONS OF ENVIRONMENTAL LAW,I,1,25/SP
ENVST-334,ENVST,ENVST,334,ENVIRONMENTAL JUSTICE,I,1,"21/SP
20/FA
20/SP
19/FA"
ENVST-335,ENVST,ENVST,335,ENVIRONMENTAL JUSTICE & THE SOUNDSCAPE,I,1,"25/FA
25/SP
24/FA
23/FA"
ENVST-337,ENVST,ENVST,337,"RECIPES FOR FUTURE: CLIM, CULT, & CUIS",I,1,"25/FA
24/FA"
ENVST-338,ENVST,ENVST,338,COASTAL ECOLOGY AND FOOD SYSTEMS,I,1,"25/SP
24/SP
23/SP"
ENVST-340,ENVST,ENVST,340,CHANGING ARCTIC ECOSYSTEMS,I,1,"25/FA
24/FA
22/FA
21/FA
20/FA"
ENVST-342,ENVST,ENVST,342,SOC OF CLIMATE CHANGE & CLIMATE ACTION,I,1,
ENVST-354W,ENVST,ENVST,354W,HISTORY OF AMERICAN EXPLORATION,I,1,"17/SP
16/SP"
ENVST-355W,ENVST,ENVST,355W,BIOPROSPECTING & THE ECOLOGIES OF MEDIC,I,1,
ENVST-356,ENVST,ENVST,356,ECOSYSTEM ECOLOGY,I,1,"25/FA
24/FA"
ENVST-356L,ENVST,ENVST,356L,ECOSYSTEM ECOLOGY LAB,L,0,"25/FA
24/FA"
ENVST-360W,ENVST,ENVST,360W,POLITCS & THEORY OF PLACE AND SPACE,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
17/FA"
ENVST-380,ENVST,ENVST,380,CLIMATE & ENERGY COMMUNICATION,I,1,"23/SP
22/SP"
ENVST-392,ENVST,ENVST,392,DECOLONIZING THE ANTHROPOCENE,I,1,"25/SP
24/SP"
ENVST-393,ENVST,ENVST,393,MULTISPECIES KINSHIP,I,1,"25/SP
24/SP"
ENVST-499W,ENVST,ENVST,499W,INDEPENDENT STUDY,I,1,"21/FA
20/FA"
ENVST-520,ENVST,ENVST,520,SENIOR CAPSTONE PRACTICUM,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP"
ENVST-549,ENVST,ENVST,549,PREP RESEARCH SENIOR PROJECT,I,0.5,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
18/SP
17/FA
17/SP
16/FA"
ENVST-550,ENVST,ENVST,550,SENIOR PROJECT,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP"
ESOL-101W,ESOL,ESOL,101W,THE AMERICAN ACADEMIC ESSAY,I,1,"21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA"
ESOL-102W,ESOL,ESOL,102W,THE ETYMOLOGY AMERICAN SOCIAL MOVEMENTS,I,1,"21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP"
FRNCH-110,FRNCH,FRNCH,110,ELEMENTARY FRENCH,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
96/FA
95/FA
94/FA
93/FA
88/FA"
FRNCH-111,FRNCH,FRNCH,111,POWER ACCELERATED BEGINNING FRENCH,I,1,"20/SP
19/SP
18/SP
17/SP
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
88/FA"
FRNCH-120,FRNCH,FRNCH,120,SECOND TERM FRENCH,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/SP
98/SP
97/SP
96/FA
96/SP
95/FA
95/SP
94/FA
94/SP
93/FA
93/SP
89/SP
88/FA"
